payment_id,truth
0c9fa6e6-becc-4760-9249-ee3a79d19c4e,MATCH
2160446e-b2a7-4475-8619-67736f3acf33,MATCH
32339053-9242-4a54-a6f9-c0e165339cf0,MATCH
c6da85f1-4429-4ca2-9257-429e3e085cb7,MATCH
6c6d282b-69e0-4370-abf7-a5d01ccec1ef,MISSING_SETTLEMENT
4e089bb4-c509-4558-8632-6b36a7c8f0c5,MATCH
d173b70b-ec99-4c80-8b7d-185670c23600,MATCH
3e3869e2-0df6-4417-bd55-38c71cc464ed,MATCH
1c7cb6ed-cde5-4848-b19c-905e57e0a1f1,MATCH
342c5348-363d-45f1-89ba-b9c8bd717da3,PARTIAL_PAYMENT
242f5829-fe07-432a-badc-45999f7fae0c,MATCH
0b21a308-86dc-4e34-a9dc-fe52e7f2418a,MATCH
a79e3626-7707-4c0e-8d96-feb34572b385,AMOUNT_MISMATCH
4ae0fd7a-04e2-4132-9b9e-c5f9dd419a67,MATCH
197fa0fd-b5ae-4a56-ba03-3d6c822fb2f0,MATCH
f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,MISSING_SETTLEMENT
4e0fbae1-8787-43f4-ac19-e4eb3f551740,PARTIAL_PAYMENT
5afa0fb3-5a16-49d9-af2f-077358c69158,MATCH
41f74651-a033-4dad-8fdf-de19cfd835fc,MATCH
26d658fb-39bf-49b6-87ba-c8aaf2f94b2c,MATCH
f5ea4128-854d-43bf-a1d8-5365bada0c94,AMOUNT_MISMATCH
6d2ccf42-271a-419f-92a9-7acd3d884938,MISSING_SETTLEMENT
a7087280-34ee-4b67-a1bb-d1838acfd4d6,PARTIAL_PAYMENT
e60d7a94-b483-4162-b043-a39a4f1a84cb,PARTIAL_PAYMENT
115c42cd-5147-4e86-a875-d40aeac7dc2e,MATCH
2540fbfe-e12f-46cd-96ea-f269514e1353,DUPLICATE_PAYMENT
ef0b743e-bee0-4762-b168-bdec4da838b7,MATCH
21acfdb5-1b55-4f6d-b01c-6abfc7739d46,MATCH
98ab182c-3b1d-4181-9cc3-c1f59129bc75,MATCH
22538040-7a02-4a6d-87a2-b171b02a06ee,AMOUNT_MISMATCH
794e0838-7dcf-40fd-a330-98edda252795,MATCH
ece9504b-03d7-4962-b804-43eec3b8d179,MATCH
f4672866-ed56-42a0-ad54-ff2b10ee4f77,PARTIAL_PAYMENT
3f2d39c8-e338-4579-b521-aa18dde4f5c1,MATCH
be125f8f-f06b-4c12-9c8b-955064e70f9a,MATCH
d3b6ef1b-74f7-4d09-b39c-afa51bfc270c,MATCH
bc341b4f-fbdc-432e-a546-c66d89b1cad1,MATCH
e267e12b-65e5-413f-b086-9a454a8abb17,MATCH
eb45bc38-9cf6-4e33-8b5f-174b6c267b56,MATCH
172720fa-73a2-4c7b-a566-e884d473e687,MATCH
52ce55e3-69df-45c7-a4a0-053f22a37556,MISSING_SETTLEMENT
400564b8-1716-43b1-b466-1e6fe1eeb1f1,MATCH
730bc657-b4cb-4613-9d39-e9c217584f23,MATCH
60f11528-28ef-4f46-b323-123e9cb0c90c,MATCH
dcd81a8b-a8d6-4af6-9f0d-def190c40e45,MATCH
baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,MATCH
33ee16e7-f5de-4eba-a1ae-a39be606d7c2,MATCH
8b22e445-7fa7-4485-9afc-38057f6485de,MATCH
79c842cb-a8d3-410e-96bf-ae6e37850b5c,MATCH
9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,MATCH
a73d2746-0e18-4b96-a5f4-1dd62f51ac6e,MATCH
54c3b22e-4c66-4a4d-9a70-ea8ad6881d3e,MATCH
9c7060da-48cd-49c5-ac0e-1f71294d43ed,MATCH
bfd467e7-7491-450c-b75e-fed82d6b5953,MATCH
61022b56-e5c4-42ff-9e5a-90c152a473f9,MATCH
1f3cea1d-2271-47ca-b887-73ed4af715b7,MATCH
35845d71-b221-41c5-b5b8-6d0a864f36dd,MATCH
9ad2bb72-b04b-4584-b95c-ec2d7bd15655,MATCH
42791490-5105-44f9-9909-49aa9bdd3d7a,MATCH
850b7073-7f13-4e67-9008-cdc99d421bae,MATCH
fab0a15d-4a5d-4cea-b565-f64e3b93a53f,MATCH
ccb03fc5-3513-4238-991b-1a04bccaba38,MATCH
a3336ea8-ce58-4e20-8f77-63e05982aa44,MISSING_SETTLEMENT
4cdf697f-4eca-4e96-915d-b44fca4a40bc,MATCH
65637d1f-5763-4902-9552-0712af92ef22,MATCH
56830783-d575-4337-949c-9eb931ab0158,MATCH
27c7655a-7b43-4a72-a2c0-c475a54976d0,MATCH
69f8d3e4-d06d-4943-88b3-815e76647043,MATCH
50c4cb4b-ad9e-4c1e-b997-402490a014ab,MATCH
cbb86be0-e355-4636-aa8b-31f5ccae58fe,MATCH
a06303ca-600f-479c-bbce-708756d2b14d,MATCH
c847b130-dd56-430e-9de9-87a2985e7e89,MATCH
7f3ef59b-1638-4137-a9f3-5b2d4580dac2,MATCH
1cbb304b-2ccd-42af-8d64-bb63866cfb2b,DUPLICATE_PAYMENT
cc8ceba9-0662-400c-8188-de48719b2dd6,MATCH
dfb68a5f-bb81-41f0-bbc4-d138ec737598,MATCH
84222f58-f022-44af-bb76-4637d277ab64,MATCH
85b864d4-dd64-4387-b6b3-8fbc6338fb29,MATCH
77852ddb-5552-4a3c-964a-9b18df3334c6,MATCH
a38bbaa4-4fe8-48d8-822c-a6a893daf60d,MATCH
c5d56016-51b3-4cf5-8843-3a3846d28109,MATCH
f5530567-03e7-4d21-9d4d-46d6460d113d,MATCH
4563abbe-5188-4a26-8ca3-3a5459ae7302,MATCH
4fb67094-123c-4911-abd8-ad4d3eacdb28,MATCH
e73e2bc5-7882-4064-876c-108d214c87b1,MATCH
b465c027-2dd1-445b-a454-a82a6d2cdbf9,MATCH
d143e0a2-5513-474f-8ffc-1c545b0a31ea,MATCH
c3b1927b-c178-4e77-ac3b-9258f943375e,MATCH
a4f89e23-af39-42ce-8f75-d45a74a12a0d,MATCH
9defeab9-e54c-46ca-9c70-ce2224caf1b8,MATCH
53238aff-e1e5-48a1-9c5c-d673c9ed66a6,MATCH
d8842354-7613-4f44-ba88-f16259f8068e,DUPLICATE_PAYMENT
d14b256c-67db-4943-9a59-c3eb8208fd42,MATCH
760272ba-8862-436f-8d57-9d00cadcc10f,MATCH
6241cba3-7b7c-47cc-b950-f7fa28b58db5,MISSING_SETTLEMENT
9134c0b7-6f73-473b-baee-bacdc8c8ccf9,MISSING_SETTLEMENT
bd472885-13f0-433f-ab6b-3f08a9a0f4ef,DUPLICATE_PAYMENT
534bfa86-7681-4ad7-9898-6758979800c3,AMOUNT_MISMATCH
9927839b-11d1-4e50-a7e2-189bf4b4c704,PARTIAL_PAYMENT
0fbd4c81-a900-4ecd-a51e-01ad7e8a2078,MATCH
26330c43-a92f-45fe-a58f-cafcc1cfd878,MATCH
e09ef2a3-ae77-4249-b4a6-3e7632173525,MATCH
5821b9f8-ea45-4afd-bb8a-61ebb7c12a4c,MATCH
4b4fafaf-da3d-4780-a0a7-7d78d8feb8de,MATCH
fa8bd601-d21c-4315-8f5e-248eb40f040e,MATCH
64eec4c1-9714-4adc-b3c4-d0306e84e832,MATCH
a998c8e1-3612-41be-8b8c-e7be6f689d65,PARTIAL_PAYMENT
d707cb6d-5c3b-43b5-acaa-dafbd7e4527a,MATCH
04056d2b-a5fc-4671-925d-f20602f865f8,MATCH
ce52309d-a46a-47c2-a320-de1615ac80e4,MATCH
8d532691-6c93-4f69-8269-041a74533044,MATCH
93f3c702-01e6-4e9a-9ac5-50236cbdd931,MATCH
938bd3f8-8bd1-4d4b-ad33-53fc692caaae,MATCH
948c7eb4-1cf8-470b-9e5b-2ad8b4732eb6,MATCH
c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,MATCH
3ec77a8f-16a4-4b83-9c2d-9672e3d1803c,MATCH
9cf021b8-4fff-4b59-9462-8786cc502a89,MATCH
781f9d3f-e7f3-49dc-833d-e3ad743b9f71,MATCH
b1eedf64-090b-43ed-aae1-d0bc4a099088,MATCH
94010dfe-7921-4c7c-a119-ceee0fb91307,AMOUNT_MISMATCH
20775ce4-151f-42f9-bc19-3e6f496cc03a,MATCH
4674a0eb-47ed-46dd-9da4-ec0f21ee0f6c,MATCH
bd2cf4eb-977e-4f2c-a8fe-60952cb37e23,MATCH
7c239ebc-3c77-4558-b365-fb7cc853bc55,MATCH
252352f6-f7a3-46a6-959b-558bfbec1ed8,MATCH
a9217ddc-3cea-4f89-a217-3b7fc536d2ce,MATCH
0de84b63-5856-41fc-9782-5ea3bbff16e9,MATCH
79ea5621-6614-43a7-b6c9-aeb22ae7dc19,MATCH
63dba8c8-b4a2-4699-aefa-823b613a9ff9,MATCH
72e5e892-cc1c-4204-ad5e-749b49ee4969,MATCH
a32e3ab5-8802-474a-aaef-2ec218ecde2b,MATCH
1928aae5-cd64-4aff-845f-dde1453417b5,MATCH
c53f4f7e-96b6-4287-ac00-f929bbfbf76c,MATCH
022b7e76-ac3c-4e34-82b5-3d3d8c30563f,MATCH
59fcfaeb-7229-44a9-af7c-e6091a99aae0,MATCH
0e8fd00b-1789-46de-9e90-d10706113bfe,AMOUNT_MISMATCH
f5321352-b544-48e4-9f2d-a344a3596667,MATCH
a5dd2836-e65f-49fa-838c-2eafa8097a77,MATCH
a9151364-778a-469f-8b68-d94d40da9c7d,MATCH
c516e394-aae6-487e-a744-aa30b1356d67,MATCH
637aa999-61ff-4d9a-8ff8-9e8ac6f06a71,MATCH
fabb6609-7de1-4a85-91c4-194a70c98336,DUPLICATE_PAYMENT
c4ca00d7-8a66-4e67-a4d4-d5a31bc2197e,MATCH
08eca4c8-1a71-464d-824d-9430b72479b7,MISSING_SETTLEMENT
261b5048-7f69-4b97-a581-d60104cdc4e8,MATCH
546fcba3-b336-4143-a6cf-bf5144352e6f,MATCH
d8139af7-6766-437b-afa1-79a57a675870,MATCH
f443864c-6269-4a44-80d8-c04639d11950,MATCH
5be2124f-fdd9-4681-af5e-eca58909b003,MATCH
f5ff3705-da74-4056-88dd-44cc5d87edd2,MATCH
f7aeede8-0a11-4bac-8df2-1ad52d36db7e,PARTIAL_PAYMENT
7c8b7f1e-5bf8-4967-b057-fcd4a1701e8e,MATCH
b840d136-067e-4b72-b16e-8645092385fe,MATCH
4ec77371-a4b6-4cfa-8a61-9e64caf0f442,MATCH
5674b9e2-0e59-45aa-96db-638a097ba119,MATCH
85eb2b3f-aad5-4fb8-a762-b59cce9e5929,MATCH
ecc0baa6-3ba4-42ba-9450-0024bdb58d06,MATCH
9e4da214-eb03-4c4e-a83c-dff978a1d988,MATCH
e797f3ae-0cca-4c05-a1f6-19ed2c1882c9,AMOUNT_MISMATCH
105f86aa-974e-4f83-95d9-a3852bb24cbc,MATCH
1027fbf7-3877-40f0-9d99-d4c5cc96bf43,MATCH
937292e6-af20-4a9d-b9d1-85071eece891,MATCH
102f4f5c-55e3-4295-ac67-10bd97d46f61,MATCH
2a3dd769-8dac-410d-9eb3-8ef5b24070ca,MISSING_SETTLEMENT
a1d78199-d8ed-4649-8a82-673019977e2e,MATCH
2dee003e-01d9-4e96-81a0-204714aa3ca3,AMOUNT_MISMATCH
cad04982-ceb2-4a32-b189-727f6a8d8a70,MISSING_SETTLEMENT
734eab10-85e9-454f-855c-f668a3cb9e18,MATCH
9caf4bfe-7ff8-42c6-b79a-566b2e1482be,MATCH
3c52d68a-8ec6-4be5-812b-809e6b358d15,MATCH
fc9dc0d0-c2d9-4cc9-9cdb-f14e5ca59057,MATCH
cbeed3e3-1cd8-49e2-b197-91670d95ee72,MATCH
